simulation_id,experiment,map_id,dynamic_environment,policy,last_table,total_requests,completed_requests,success_rate,mission_time,distance,avg_speed,collisions,avg_wait,avg_delivery,avg_return
4,EXP2,map1,True,NEAREST,T2,6,6,1.0,16.03200000000001,0.22709736000000952,0.014165254491018549,6,27.552000000000003,9.38666666666667,10.94933333333333
4,EXP2,map1,True,NEAREST,T2,7,7,1.0,18.49600000000001,0.26913097000001346,0.014550766111592416,7,25.435428571428577,9.033142857142861,10.751999999999999
4,EXP2,map1,True,NEAREST,T4,8,8,1.0,17.951999999999998,0.2814900100000125,0.015680147615865225,9,28.996000000000002,9.012,10.292
4,EXP2,map1,True,NEAREST,T2,9,9,1.0,22.72,0.3071092700000179,0.013517133362676846,11,28.202666666666673,8.871111111111112,10.588444444444445
5,EXP2,map1,True,NEAREST,T5,1,1,1.0,21.919999999999998,0.4303778200000024,0.019634024635036607,0,7.904000000000001,7.872000000000001,12.031999999999998
5,EXP2,map1,True,NEAREST,T2,2,2,1.0,14.143999999999998,0.19703657000000074,0.013930752969457068,0,6.288,6.176,9.839999999999996
5,EXP2,map1,True,NEAREST,T5,3,3,1.0,38.56000000000001,0.5114196500000059,0.013262957728215917,3,8.885333333333334,7.317333333333334,15.541333333333332
5,EXP2,map1,True,NEAREST,T2,4,4,1.0,11.455999999999989,0.09558945000000355,0.008344051152234954,4,12.0,6.72,12.783999999999999
5,EXP2,map1,True,NEAREST,T1,5,5,1.0,16.320000000000007,0.262179010000004,0.01606489031862769,4,12.416,6.7520000000000024,11.712
5,EXP2,map1,True,NEAREST,T2,6,6,1.0,16.031999999999996,0.17521514000000862,0.010929088073852835,5,13.728,6.490666666666669,11.232
5,EXP2,map1,True,NEAREST,T4,7,7,1.0,15.328000000000003,0.2884419700000056,0.01881797820981247,7,23.58857142857143,6.537142857142859,10.555428571428573
5,EXP2,map1,True,NEAREST,T2,8,8,1.0,19.71199999999999,0.2832280000000156,0.01436830357142937,8,22.152,6.2200000000000015,10.948
5,EXP2,map1,True,NEAREST,T2,9,9,1.0,22.848000000000013,0.22638929000001684,0.009908494835434906,10,21.447111111111113,7.064888888888891,10.510222222222223
6,EXP2,map1,True,NEAREST,T2,1,1,1.0,22.656,0.20694955000000018,0.0091344257591808,1,15.552,15.52,5.120000000000001
6,EXP2,map1,True,NEAREST,T5,2,2,1.0,33.152,0.4844486200000032,0.014612953064671912,3,19.072,15.008,10.88
6,EXP2,map1,True,NEAREST,T5,3,3,1.0,25.951999999999998,0.38950287000000505,0.01500858777743546,4,20.768,14.058666666666666,11.178666666666667
6,EXP2,map1,True,NEAREST,T1,4,4,1.0,25.599999999999994,0.37366785000000674,0.014596400390625267,5,31.408,14.815999999999997,10.008
6,EXP2,map1,True,NEAREST,T2,5,5,1.0,25.408000000000015,0.31328879000001625,0.012330320765113981,9,29.375999999999998,12.831999999999999,11.7056
6,EXP2,map1,True,NEAREST,T2,6,6,1.0,20.831999999999994,0.27955891000000643,0.01341968653993887,9,28.320000000000004,12.533333333333331,11.05066666666667
6,EXP2,map1,True,NEAREST,T2,7,7,1.0,17.024,0.26102035000000606,0.01533249236372216,11,25.89714285714286,11.615999999999998,10.742857142857147
6,EXP2,map1,True,NEAREST,T2,8,8,1.0,20.80000000000001,0.25252351000001605,0.01214055336538538,12,23.520000000000003,11.015999999999998,10.896000000000006
6,EXP2,map1,True,NEAREST,T2,9,9,1.0,21.023999999999972,0.2851591000000167,0.0135635036149171,13,22.60622222222223,10.887111111111109,10.702222222222225
